stage	type	level	num
MII	up	0.5	1
MII	up	0.22	1
MII	down	1.0	1
MII	up	0.67	1
MII	down	0.54	1
MII	down	0.25	1
MII	down	0.73	1
MII	up	0.17	1
MII	up	0.78	1
MII	down	0.75	1
MII	down	0.75	1
MII	down	0.33	1
MII	down	0.5	1
MII	down	0.53	1
MII	down	1.0	1
MII	down	0.21	1
MII	up	0.71	1
MII	down	0.22	1
MII	up	0.447692307692	13
MII	down	0.54	1
MII	down	0.33	1
MII	down	0.33	1
MII	down	0.29	1
MII	up	0.4275	4
MII	up	1.0	1
MII	up	0.4	2
MII	down	0.5	1
MII	up	0.66	1
MII	down	0.62	1
MII	down	0.4	1
MII	down	0.545	2
MII	down	1.0	1
MII	down	0.67	1
MII	up	0.66	1
MII	down	0.75	1
MII	down	1.0	1
MII	down	0.8	1
MII	down	0.86	1
MII	up	0.23	1
MII	up	0.45	1
MII	down	0.19	1
MII	down	0.77	1
MII	down	0.53	1
MII	down	0.75	1
MII	down	0.53	1
MII	down	1.0	2
MII	up	0.92	2
MII	down	0.235	2
MII	down	0.32	1
MII	down	0.58	1
MII	down	0.84	1
MII	down	0.94	1
MII	down	0.67	1
MII	up	0.33	1
MII	down	0.19	1
MII	up	0.67	1
MII	up	0.75	1
MII	up	0.33	1
MII	down	0.2	1
MII	down	0.32	1
MII	down	0.16	1
MII	up	0.79	1
MII	up	0.275	2
MII	up	0.16	1
MII	down	0.28	1
MII	down	0.19	1
MII	down	0.24	1
MII	up	0.75	1
MII	down	0.6	1
MII	down	0.61	1
MII	down	1.0	1
MII	down	0.4	1
MII	up	0.38	1
MII	up	0.23	1
MII	down	0.428	5
MII	down	0.25	1
MII	up	1.0	1
MII	down	0.4	1
MII	down	0.45	1
MII	down	1.0	1
MII	down	0.21	1
MII	down	0.25	1
MII	down	0.5	1
MII	up	0.46	1
MII	down	0.39	1
MII	up	1.0	1
MII	down	0.87	1
MII	down	1.0	1
MII	down	0.25	3
MII	down	0.75	1
MII	up	0.78	1
MII	down	1.0	1
MII	down	0.92	1
MII	down	0.585	2
MII	down	0.73	1
MII	down	0.83	1
MII	up	0.835	2
MII	down	0.69	1
MII	up	0.24	1
MII	down	0.25	1
MII	down	0.18	1
MII	down	0.2	1
MII	down	0.235	2
MII	up	0.5	1
MII	down	0.27	1
MII	up	1.0	1
MII	down	0.67	1
MII	down	0.695	2
MII	down	0.67	1
MII	down	0.91	1
MII	down	0.67	1
MII	down	1.0	1
MII	down	1.0	1
MII	down	1.0	1
MII	up	0.33	1
MII	down	0.67	1
MII	up	0.25	1
MII	down	0.5	1
MII	down	0.5	1
MII	up	0.23	1
MII	down	0.45	1
MII	up	1.0	1
MII	down	0.25	1
MII	down	0.73	1
MII	down	0.41	1
MII	down	0.67	1
MII	down	0.16	1
MII	up	0.64	1
MII	down	0.67	1
MII	up	1.0	1
MII	down	0.83	1
MII	down	0.73	1
MII	up	0.67	1
MII	down	0.35	1
MII	down	0.58	1
MII	down	0.84	1
MII	up	0.67	1
MII	down	0.38	1
MII	down	0.5	1
MII	down	0.16	1
MII	up	0.6	1
MII	down	0.33	1
MII	up	0.25	1
MII	up	1.0	1
MII	down	0.46	2
MII	up	0.6	1
MII	up	0.18	1
MII	down	0.38	1
MII	up	0.42	1
MII	up	1.0	1
MII	down	0.39	1
MII	up	0.37	1
MII	down	0.81	1
MII	up	0.25	1
MII	up	0.67	1
MII	down	0.51	1
MII	up	1.0	2
MII	up	0.496666666667	3
MII	down	0.15	1
MII	up	0.67	1
MII	up	0.74	1
MII	down	0.87	1
MII	down	0.4	1
MII	down	0.69	2
MII	down	0.33	1
MII	up	0.21	1
MII	up	0.33	1
MII	up	0.5	1
MII	up	1.0	1
MII	down	0.3	1
MII	up	0.17	1
MII	up	0.5	1
MII	down	0.22	1
MII	down	0.86	1
MII	down	0.33	1
MII	down	0.22	1
MII	down	0.24	1
MII	down	0.5	1
MII	down	0.755	2
MII	down	0.94	1
MII	down	0.508	5
MII	down	0.78	1
MII	down	1.0	1
MII	down	0.84	1
MII	up	0.15	1
MII	up	0.42	1
MII	down	0.56	2
MII	down	0.67	1
MII	down	0.73	1
MII	up	0.68	1
MII	up	1.0	1
MII	up	0.5	1
MII	up	0.88	1
MII	down	0.75	1
MII	down	0.15	1
MII	down	0.65	1
MII	down	0.505	2
MII	up	0.26	1
MII	down	0.73	1
MII	down	0.486666666667	3
MII	up	0.92	1
MII	down	1.0	1
MII	up	0.88	1
MII	down	0.7	1
MII	up	0.5	1
MII	up	1.0	1
MII	up	0.555	2
MII	down	0.67	1
MII	down	0.4	1
MII	up	1.0	1
MII	down	0.5	1
MII	up	0.29	1
MII	down	0.33	1
MII	down	0.48	1
MII	down	0.83	1
MII	down	0.47	1
MII	down	0.25	1
MII	down	0.795	2
zygote	down	0.83	1
zygote	up	0.5	1
zygote	down	1.0	1
zygote	down	1.0	1
zygote	down	0.38	1
zygote	down	0.83	1
zygote	down	0.33	1
zygote	down	0.775	2
zygote	down	1.0	1
zygote	down	1.0	1
zygote	down	0.89	3
zygote	up	0.67	1
zygote	down	0.83	1
zygote	up	0.83	1
zygote	down	0.65	1
zygote	down	0.853333333333	3
zygote	down	1.0	1
zygote	down	0.5	2
zygote	down	1.0	1
zygote	down	0.915	2
zygote	down	0.35	1
zygote	up	0.83	1
zygote	up	0.6	2
zygote	down	0.835	2
zygote	down	0.5	1
zygote	down	0.61	1
zygote	down	0.67	1
zygote	up	0.67	1
zygote	down	0.79	1
zygote	down	0.55	1
zygote	up	0.72	1
zygote	up	1.0	3
zygote	down	0.79	1
zygote	down	0.33	1
zygote	down	0.915	2
zygote	up	0.425	2
zygote	down	0.76	1
zygote	down	0.67	1
zygote	down	0.2	1
zygote	down	0.235	2
zygote	up	1.0	1
zygote	down	0.62	1
zygote	down	0.67	1
zygote	down	1.0	1
zygote	up	0.19	1
zygote	down	0.417647058824	17
zygote	up	1.0	2
zygote	up	0.45	1
zygote	down	0.82	1
zygote	up	1.0	1
zygote	down	0.64	2
zygote	down	0.83	1
zygote	up	0.83	1
zygote	down	1.0	1
zygote	down	0.76	1
zygote	down	1.0	1
zygote	up	1.0	2
zygote	down	0.31	1
zygote	down	1.0	4
zygote	up	1.0	1
zygote	down	0.5	1
zygote	down	1.0	1
zygote	down	0.49	1
zygote	down	0.81	1
zygote	down	0.65	2
zygote	up	0.5	1
zygote	down	0.86	3
zygote	down	0.55	2
zygote	down	0.79	1
zygote	up	0.47	1
zygote	up	0.75	2
zygote	down	1.0	1
zygote	down	0.67	1
zygote	down	0.82	1
zygote	down	0.75	1
zygote	down	0.88	1
zygote	down	0.22	1
zygote	up	0.25	2
zygote	up	0.76	1
zygote	down	0.85	1
zygote	up	0.295	2
zygote	down	1.0	1
zygote	up	0.33	1
zygote	down	1.0	1
zygote	up	0.22	1
zygote	down	0.83	1
zygote	down	0.63	4
zygote	down	0.67	1
zygote	up	0.33	1
zygote	down	0.5	1
zygote	down	1.0	1
zygote	up	1.0	1
zygote	down	0.5	1
zygote	up	0.85	2
zygote	down	0.5	1
zygote	down	0.42	1
zygote	up	1.0	2
zygote	up	1.0	1
zygote	down	0.71	1
zygote	down	0.71	1
zygote	down	0.45	1
zygote	down	0.33	1
zygote	up	1.0	1
zygote	up	1.0	1
zygote	up	0.67	1
zygote	up	0.84	1
zygote	up	1.0	1
zygote	up	0.25	2
zygote	down	0.63	2
zygote	up	0.75	2
zygote	down	1.0	1
zygote	down	0.49	1
zygote	down	0.67	1
zygote	up	0.44	1
zygote	up	0.835	2
zygote	up	1.0	1
zygote	down	0.3325	4
zygote	down	1.0	1
zygote	up	0.5	1
zygote	down	0.25	1
zygote	up	0.57	1
zygote	up	0.5	1
zygote	up	0.18	1
zygote	up	1.0	1
zygote	up	1.0	1
zygote	down	0.67	1
zygote	down	1.0	1
zygote	down	0.5	1
zygote	up	0.5	1
zygote	down	0.79	1
zygote	up	1.0	1
zygote	down	1.0	1
zygote	up	0.67	1
zygote	up	1.0	1
zygote	up	0.83	1
zygote	up	1.0	1
zygote	up	1.0	1
zygote	down	1.0	1
zygote	down	0.775	2
zygote	up	1.0	1
zygote	down	1.0	1
zygote	up	0.84	1
zygote	down	0.86	1
zygote	down	1.0	1
zygote	up	0.625	2
zygote	down	0.71	1
zygote	up	0.33	1
zygote	down	0.84	1
zygote	down	1.0	1
zygote	down	0.44	2
zygote	down	0.5	1
zygote	down	0.5	1
zygote	up	1.0	3
zygote	down	0.9	2
zygote	down	0.676666666667	3
zygote	up	0.67	1
zygote	down	0.476666666667	3
zygote	down	0.29	1
zygote	up	0.67	1
zygote	up	0.33	1
zygote	down	0.2	1
zygote	down	0.18	2
zygote	up	0.5	1
zygote	up	0.67	1
zygote	down	1.0	1
zygote	down	0.42	1
zygote	up	0.575	2
zygote	up	0.46	1
zygote	up	1.0	1
zygote	down	1.0	1
zygote	up	1.0	2
zygote	down	0.27	1
zygote	down	0.71	9
zygote	down	0.22	1
zygote	down	1.0	3
zygote	up	0.35	1
zygote	up	0.67	1
zygote	down	0.33	1
zygote	up	0.78	1
zygote	down	0.67	1
zygote	up	1.0	1
zygote	down	0.29	1
zygote	down	1.0	1
zygote	down	1.0	1
zygote	down	0.2	1
zygote	down	0.83	1
zygote	up	0.395	2
zygote	down	0.5	2
zygote	down	0.82	1
zygote	down	0.75	2
zygote	down	0.75	2
zygote	down	1.0	1
zygote	up	0.22	1
zygote	down	0.5	1
zygote	up	0.85	1
zygote	down	0.613333333333	3
zygote	down	1.0	1
zygote	down	1.0	2
zygote	down	1.0	1
zygote	up	0.666666666667	3
zygote	down	0.36	1
zygote	down	1.0	1
zygote	up	0.4	1
zygote	up	0.635	2
zygote	up	1.0	2
zygote	down	1.0	1
zygote	up	0.33	1
zygote	up	1.0	1
zygote	up	0.42	2
zygote	up	0.75	1
zygote	up	0.5	1
zygote	up	0.79	1
zygote	down	0.78	1
zygote	up	0.83	1
zygote	down	0.675	2
zygote	down	0.49	2
zygote	down	1.0	1
zygote	down	0.8	1
zygote	up	0.5	1
zygote	down	0.33	1
zygote	up	0.5	1
zygote	down	1.0	1
zygote	up	0.388333333333	6
zygote	up	0.67	1
zygote	up	1.0	1
zygote	down	1.0	1
zygote	down	1.0	1
zygote	down	1.0	1
zygote	up	0.25	1
zygote	down	0.745	2
zygote	down	0.33	1
zygote	up	1.0	1
zygote	down	0.29	1
zygote	up	0.46	1
zygote	up	0.67	1
zygote	up	0.67	1
zygote	down	0.645	2
zygote	down	0.79	1
zygote	down	0.84	1
zygote	down	1.0	2
zygote	down	0.51	1
zygote	up	1.0	1
zygote	down	1.0	1
zygote	down	0.5	1
zygote	down	1.0	2
zygote	down	0.85	1
zygote	down	0.67	1
zygote	down	0.75	1
zygote	down	0.49	2
zygote	up	0.73	1
zygote	down	1.0	1
zygote	down	0.83	1
zygote	down	1.0	1
zygote	down	1.0	2
zygote	down	0.75	1
zygote	down	1.0	1
zygote	down	0.393333333333	3
zygote	down	0.76	3
zygote	up	0.75	1
zygote	down	0.84	1
zygote	down	1.0	1
zygote	down	0.83	1
zygote	up	1.0	1
zygote	up	0.75	2
zygote	down	1.0	1
zygote	down	0.75	2
zygote	down	1.0	1
zygote	down	0.73	1
zygote	down	1.0	2
zygote	down	0.17	1
zygote	down	1.0	1
zygote	down	0.71	1
zygote	down	0.73	1
zygote	up	1.0	1
zygote	up	0.45	1
zygote	down	1.0	2
zygote	down	0.6	2
zygote	down	1.0	1
zygote	down	0.33	1
zygote	down	1.0	1
zygote	up	0.78	1
zygote	down	1.0	1
zygote	down	0.67	1
zygote	up	0.67	1
zygote	down	1.0	1
zygote	up	1.0	1
zygote	up	1.0	1
zygote	up	0.6	2
zygote	down	0.87	2
zygote	down	0.934	5
zygote	up	0.67	1
zygote	down	1.0	1
zygote	up	0.51	1
zygote	down	1.0	1
zygote	up	1.0	2
zygote	up	0.2	1
zygote	up	1.0	1
zygote	up	0.5	1
zygote	down	1.0	1
zygote	down	1.0	1
zygote	down	0.67	1
zygote	up	0.67	1
zygote	up	0.5	1
zygote	down	0.58	1
zygote	down	0.67	1
zygote	down	0.735	2
zygote	down	0.86	1
zygote	down	0.32	2
zygote	up	0.5	2
zygote	down	0.5	1
zygote	up	0.67	1
zygote	up	1.0	1
zygote	down	1.0	1
zygote	down	1.0	1
zygote	down	1.0	1
zygote	up	0.74	1
zygote	down	1.0	1
zygote	down	0.81	1
zygote	down	1.0	2
zygote	up	1.0	3
zygote	up	1.0	1
zygote	down	1.0	1
zygote	down	0.87	1
zygote	down	0.5	1
zygote	down	1.0	1
zygote	up	0.67	1
zygote	down	0.83	1
zygote	down	0.75	2
zygote	up	0.835	2
zygote	up	1.0	1
zygote	up	0.22	1
zygote	up	1.0	1
zygote	down	1.0	1
zygote	down	1.0	1
zygote	up	1.0	1
zygote	down	0.915	2
zygote	up	0.67	1
zygote	down	0.51	1
zygote	down	0.33	1
zygote	down	0.66	1
zygote	down	1.0	1
zygote	up	1.0	2
zygote	up	1.0	1
zygote	up	0.5	1
zygote	down	0.49	2
zygote	up	1.0	1
zygote	down	0.8	1
zygote	up	0.83	1
zygote	down	1.0	1
zygote	down	1.0	1
zygote	down	0.83	1
zygote	down	0.97	2
zygote	up	0.18	1
zygote	down	0.765	2
zygote	down	1.0	1
zygote	up	0.69	1
zygote	up	1.0	1
zygote	up	0.83	1
zygote	down	1.0	1
zygote	down	0.52	2
zygote	down	0.79	2
zygote	up	0.75	1
zygote	down	1.0	1
zygote	up	0.78	1
zygote	down	0.51	1
zygote	down	1.0	1
zygote	down	0.5	1
zygote	down	0.333333333333	6
zygote	up	0.19	1
zygote	down	1.0	2
zygote	down	0.75	1
zygote	down	1.0	4
zygote	down	0.86	1
zygote	down	1.0	1
zygote	up	0.4	1
zygote	down	1.0	1
zygote	down	0.45	2
zygote	down	0.67	1
zygote	up	0.463333333333	3
zygote	up	0.88	2
zygote	down	0.29125	8
zygote	down	0.69	2
zygote	up	0.67	1
zygote	up	0.67	1
zygote	down	0.775	2
zygote	down	0.84	1
zygote	up	0.71	2
zygote	down	0.4	1
zygote	down	1.0	1
zygote	up	0.81	1
zygote	down	0.625	2
zygote	down	0.82	1
zygote	up	1.0	2
zygote	down	0.84	1
zygote	down	0.83	1
zygote	up	0.75	2
zygote	up	1.0	1
zygote	up	0.45	1
zygote	up	0.4	1
zygote	down	0.75	2
zygote	up	1.0	1
zygote	down	0.826666666667	3
zygote	up	0.76	1
zygote	up	0.835	2
zygote	up	0.84	1
zygote	down	0.5	1
zygote	up	0.92	1
zygote	down	0.5	1
zygote	up	0.5	1
zygote	down	1.0	1
zygote	down	1.0	1
zygote	up	0.81	1
zygote	down	0.3	1
zygote	down	0.69	1
zygote	down	1.0	2
zygote	up	0.5	1
zygote	down	1.0	1
zygote	up	0.51	3
zygote	up	0.8	1
zygote	down	0.62	1
zygote	down	1.0	1
zygote	up	1.0	1
zygote	up	0.83	1
zygote	down	1.0	1
zygote	down	0.4	1
zygote	down	0.79	1
zygote	up	0.23	1
zygote	up	1.0	1
zygote	down	1.0	1
zygote	down	0.89	1
zygote	down	1.0	1
zygote	up	0.835	2
zygote	up	0.575	2
zygote	up	0.31	1
zygote	down	0.37	1
zygote	down	1.0	1
zygote	up	0.58	1
zygote	down	0.77	1
zygote	down	0.5	1
zygote	down	0.67	2
zygote	down	0.75	1
zygote	up	0.5	1
zygote	up	1.0	2
zygote	up	0.5	1
zygote	down	0.5	1
zygote	down	0.79	1
zygote	down	0.85	1
zygote	up	0.67	1
zygote	up	0.48	1
zygote	up	0.8	1
zygote	down	0.22	1
zygote	down	0.5	1
zygote	down	0.22	1
zygote	down	0.553	10
zygote	down	1.0	1
zygote	down	0.76	1
zygote	down	1.0	2
zygote	down	0.86	1
zygote	up	0.31	1
zygote	down	0.84	2
zygote	up	1.0	1
zygote	up	0.68	1
zygote	down	1.0	1
zygote	down	0.75	1
zygote	down	1.0	1
zygote	down	0.22	1
zygote	down	0.76	1
zygote	down	0.86	1
zygote	down	0.5	1
zygote	up	0.585	2
zygote	down	0.835	2
zygote	down	0.88	1
zygote	down	0.79	1
zygote	down	0.28	1
zygote	down	0.83	1
zygote	up	1.0	1
zygote	down	1.0	1
zygote	up	0.53	1
zygote	up	0.83	1
zygote	up	0.42	2
zygote	up	0.775	2
zygote	up	1.0	1
zygote	down	0.5	1
zygote	down	0.84	1
zygote	up	0.67	1
zygote	up	0.18	1
zygote	up	1.0	1
zygote	up	1.0	1
zygote	down	0.67	1
zygote	down	0.8	1
zygote	down	0.27	1
zygote	up	0.49	1
zygote	down	0.67	1
zygote	down	1.0	1
zygote	up	1.0	1
zygote	down	0.745	2
zygote	down	0.54	2
zygote	up	1.0	2
zygote	up	0.58	1
zygote	down	0.765	2
zygote	down	0.67	1
zygote	down	0.5	1
zygote	up	0.76	1
zygote	down	0.86	1
zygote	down	1.0	1
zygote	up	1.0	1
zygote	up	0.68	2
zygote	down	1.0	1
zygote	up	0.77	1
zygote	down	1.0	1
zygote	up	0.37	2
zygote	down	1.0	1
zygote	down	0.68	1
zygote	down	0.81	2
zygote	down	0.75	1
zygote	down	0.83	1
zygote	up	0.5	1
zygote	down	0.795	2
zygote	down	0.62	1
zygote	down	0.55	1
zygote	down	0.22	1
zygote	down	0.585	2
zygote	down	0.5	1
zygote	up	0.91	1
zygote	down	0.64	2
zygote	up	1.0	1
zygote	up	1.0	2
zygote	down	0.71	2
zygote	down	0.33	1
zygote	up	0.67	1
zygote	down	0.29	1
zygote	down	0.85	1
zygote	down	1.0	4
zygote	down	1.0	1
zygote	down	0.67	1
zygote	down	1.0	1
zygote	down	0.67	1
zygote	up	1.0	1
zygote	down	0.69	1
zygote	down	0.67	1
zygote	up	0.5	1
zygote	down	0.23	1
zygote	down	0.378333333333	6
zygote	down	0.75	1
zygote	down	0.9	1
zygote	down	0.78	2
zygote	down	0.33	1
zygote	up	1.0	1
zygote	down	0.5	1
zygote	down	0.2	1
zygote	down	0.33	1
zygote	down	0.25	1
zygote	down	0.5	2
zygote	up	1.0	1
zygote	down	0.56	1
zygote	up	1.0	1
zygote	up	0.23	1
zygote	down	0.67	1
zygote	down	1.0	1
zygote	down	1.0	1
zygote	down	1.0	1
zygote	down	0.88	1
zygote	down	1.0	1
zygote	down	0.5	1
zygote	down	0.62	1
zygote	down	0.67	1
zygote	down	0.67	1
zygote	down	0.5	1
zygote	down	0.75	1
zygote	down	0.85	1
zygote	down	0.75	1
zygote	down	1.0	1
zygote	down	0.86	2
zygote	down	0.17	1
zygote	up	0.8	1
zygote	down	0.72	1
zygote	up	0.934	5
zygote	down	0.67	1
zygote	down	1.0	2
zygote	down	1.0	1
zygote	up	0.49	2
zygote	down	0.8	1
zygote	down	0.915	2
zygote	down	1.0	1
zygote	up	0.765	2
zygote	down	0.67	1
zygote	down	0.67	1
zygote	up	1.0	1
zygote	down	0.45	1
zygote	up	1.0	1
zygote	down	0.835	2
zygote	down	1.0	2
zygote	down	0.585	2
zygote	down	1.0	1
zygote	down	1.0	1
zygote	down	1.0	2
zygote	down	0.83	1
early	up	1.0	1
early	down	0.85	1
early	down	0.49	1
early	up	0.75	2
early	down	1.0	3
early	down	1.0	1
early	up	1.0	2
early	up	0.5	1
early	down	0.2	1
early	up	0.5	1
early	down	1.0	1
early	up	1.0	1
early	down	0.5	1
early	down	0.88	2
early	down	0.25	1
early	up	1.0	2
early	up	0.266666666667	3
early	down	1.0	1
early	up	1.0	2
early	down	0.89	3
early	down	1.0	2
early	up	0.67	1
early	down	0.33	1
early	down	0.665	2
early	up	0.634	5
early	down	0.25	1
early	down	1.0	1
early	down	0.5	1
early	down	0.935	2
early	up	1.0	4
early	up	1.0	1
early	down	0.469375	16
early	up	1.0	1
early	up	1.0	1
early	up	1.0	1
early	up	0.89	3
early	down	0.886666666667	3
early	up	1.0	2
early	up	0.33	1
early	down	0.56	1
early	down	1.0	5
early	up	1.0	1
early	down	0.75	1
early	down	0.9	1
early	down	0.84	1
early	down	0.9	1
early	up	0.915	2
early	down	0.67	1
early	down	0.916	5
early	down	0.7425	4
early	down	1.0	1
early	down	0.613333333333	3
early	up	1.0	1
early	down	0.95	4
early	up	0.67	1
early	down	1.0	1
early	up	0.27	1
early	down	1.0	1
early	up	0.235	4
early	up	0.4	1
early	up	0.74	2
early	up	0.355	2
early	up	1.0	1
early	up	1.0	1
early	down	1.0	1
early	up	1.0	1
early	down	0.25	1
early	up	0.723333333333	3
early	down	0.75	1
early	down	0.655	6
early	up	0.84	1
early	down	1.0	1
early	down	0.76	2
early	up	0.25	1
early	up	1.0	1
early	up	1.0	1
early	down	0.835	2
early	up	1.0	1
early	up	1.0	2
early	down	0.2	1
early	up	0.334	5
early	down	0.77	1
early	down	0.443333333333	3
early	down	1.0	1
early	up	1.0	1
early	up	0.83	1
early	down	0.5	1
early	down	0.91	2
early	up	1.0	1
early	down	0.665	2
early	up	1.0	2
early	down	1.0	1
early	down	1.0	1
early	up	0.5	1
early	up	1.0	1
early	down	0.67	1
early	up	0.67	1
early	down	0.67	1
early	up	0.61	2
early	up	0.67	1
early	up	1.0	1
early	down	1.0	1
early	up	0.5	1
early	up	0.67	1
early	down	0.83	1
early	down	1.0	1
early	up	0.59	2
early	down	0.65	1
early	down	1.0	1
early	down	0.5	1
early	up	1.0	1
early	up	0.685	2
early	up	1.0	1
early	down	1.0	1
early	down	1.0	1
early	down	1.0	1
early	down	1.0	1
early	up	1.0	1
early	up	0.42	1
early	up	0.42	1
early	down	0.33	1
early	down	0.56	1
early	up	1.0	1
early	up	0.5	1
early	down	1.0	1
early	down	1.0	1
early	up	0.81	1
early	down	0.335	2
early	down	1.0	1
early	up	1.0	1
early	down	0.67	1
early	up	0.73	1
early	up	0.22	1
early	down	0.68	2
early	down	0.57	1
early	down	0.952	5
early	down	0.5	1
early	down	0.55	1
early	down	0.8425	4
early	down	1.0	1
early	up	0.85	4
early	up	0.5	1
early	up	0.833333333333	3
early	up	0.4	1
early	down	1.0	1
early	up	0.5	1
early	up	0.83	1
early	up	0.67	2
early	up	0.65	1
early	down	0.22	3
early	up	1.0	1
early	down	1.0	1
early	down	0.636	5
early	down	1.0	1
early	down	1.0	1
early	up	1.0	1
early	down	0.82	1
early	up	1.0	1
early	down	0.5	1
early	up	1.0	1
early	down	1.0	2
early	down	0.665	2
early	down	0.54	1
early	up	1.0	2
early	down	1.0	1
early	up	0.835	2
early	up	1.0	1
early	up	1.0	1
early	down	1.0	2
early	down	0.288333333333	6
early	up	1.0	1
early	down	1.0	2
early	down	1.0	1
early	down	0.38	1
early	up	1.0	1
early	up	1.0	1
early	down	0.79	1
early	down	0.67	1
early	up	0.75	2
early	down	0.52	1
early	up	0.31	1
early	down	1.0	2
early	up	0.18	1
early	up	0.13	1
early	up	1.0	1
early	down	1.0	1
early	down	0.88	1
early	up	1.0	1
early	down	1.0	1
early	up	0.75	2
early	up	1.0	1
early	up	0.25	1
early	up	0.29	1
early	down	0.793333333333	3
early	down	0.73	1
early	down	0.33	1
early	down	1.0	1
early	down	0.67	1
early	up	1.0	1
early	down	0.376666666667	3
early	up	1.0	1
early	down	0.833333333333	3
early	up	0.546	5
early	down	1.0	1
early	up	1.0	2
early	down	0.83	1
early	up	0.88	1
early	up	0.5	1
early	up	1.0	1
early	down	1.0	1
early	down	1.0	4
early	up	1.0	3
early	down	0.41	1
early	down	0.976	5
early	up	1.0	1
early	up	0.67	1
early	up	0.943333333333	3
early	up	0.345	2
early	down	0.33	1
early	down	1.0	1
early	down	0.88	1
early	up	1.0	1
early	up	1.0	1
early	down	0.67	1
early	down	0.58	1
early	up	0.25	1
early	up	0.67	1
early	down	0.795	6
early	down	1.0	1
early	up	0.835	2
early	down	1.0	1
early	down	0.61	4
early	up	1.0	1
early	down	0.5	1
early	down	0.566666666667	6
early	up	1.0	1
early	up	0.81	1
early	down	0.67	2
early	down	0.42	1
early	down	1.0	1
early	down	0.71	1
early	down	0.29	1
early	up	1.0	1
early	up	1.0	1
early	up	1.0	1
early	up	1.0	1
early	up	1.0	1
early	up	0.48	1
early	up	0.51	2
early	down	0.5575	4
early	up	0.75	1
early	up	1.0	1
early	down	0.8	2
early	up	1.0	1
early	down	0.462	5
early	up	1.0	1
early	down	0.88	1
early	up	1.0	1
early	up	0.605	2
early	up	1.0	2
early	down	0.5	1
early	up	0.775714285714	7
early	up	0.845	2
early	down	0.83	1
early	up	1.0	1
early	up	0.84	1
early	down	1.0	1
early	up	1.0	1
early	down	0.67	1
early	down	0.75	1
early	down	1.0	1
early	down	0.813333333333	3
early	up	1.0	1
early	down	0.5	1
early	up	1.0	1
early	down	0.64	1
early	up	1.0	1
early	down	0.4	1
early	down	1.0	1
early	down	1.0	1
early	down	1.0	1
early	down	0.5	1
early	down	0.95	10
early	down	0.34	1
early	down	1.0	1
early	down	1.0	4
early	up	0.5	1
early	up	0.49	1
early	down	0.84	1
early	up	1.0	1
early	down	1.0	1
early	down	1.0	2
early	up	0.75	1
early	up	0.433333333333	3
early	up	0.934	5
early	down	0.485	6
early	up	1.0	1
early	up	0.685	4
early	up	0.71	1
early	down	0.83	1
early	up	0.38	1
early	down	1.0	1
early	down	0.5	1
early	up	0.625	2
early	up	0.85	1
early	up	0.62	1
early	down	0.67	1
early	up	1.0	1
early	down	0.5	1
early	down	1.0	1
early	up	1.0	1
early	down	1.0	1
early	down	1.0	1
early	down	0.83	2
early	down	1.0	1
early	down	0.875	2
early	up	1.0	1
early	down	0.5	1
early	up	0.5	1
early	down	1.0	1
early	down	0.7	1
early	down	0.33	1
early	up	0.67	1
early	up	0.37	1
early	down	0.5	1
early	down	1.0	3
early	down	0.765	4
early	up	1.0	4
early	down	1.0	2
early	down	0.4	1
early	up	0.33	1
early	up	1.0	2
early	down	0.67	3
early	down	0.62	1
early	up	0.45	1
early	up	0.55	1
early	down	1.0	1
early	up	0.67	1
early	up	1.0	1
early	down	0.75	1
early	up	1.0	1
early	down	1.0	1
early	down	0.27	1
early	down	0.35	1
early	up	0.45	1
early	up	1.0	1
early	down	1.0	1
early	up	0.74	1
early	down	1.0	1
early	up	0.67	2
early	down	1.0	1
early	up	1.0	1
early	down	0.5	1
early	up	1.0	1
early	down	0.53	1
early	up	0.5	1
early	up	0.88	1
early	down	0.5	1
early	down	1.0	1
early	up	0.835	2
early	down	0.335	2
early	up	0.723333333333	3
early	down	1.0	1
early	up	1.0	5
early	down	0.5	1
early	down	1.0	1
early	up	0.648333333333	6
early	down	1.0	1
early	up	0.915	2
early	down	0.67	2
early	up	0.67	2
early	down	0.49	1
early	down	0.335	2
early	up	0.9	5
early	down	0.33	1
early	down	1.0	1
early	down	0.83	1
early	down	0.97	1
early	up	0.4	1
early	down	1.0	1
early	up	1.0	2
early	down	0.67	1
early	down	1.0	1
early	down	0.75	2
early	up	0.4	2
early	down	0.495	2
early	down	0.25	1
early	down	0.293333333333	3
early	down	0.83	1
early	down	1.0	1
early	up	0.61	3
early	down	0.975	2
early	up	0.55	1
early	down	1.0	1
early	down	0.33	1
early	down	0.377777777778	9
early	up	0.83	1
early	up	1.0	1
early	down	0.663333333333	3
early	down	0.81	1
early	down	1.0	1
early	down	1.0	2
early	up	0.5	1
early	up	1.0	1
early	down	0.7	3
early	down	0.915	2
early	up	1.0	1
early	up	0.89	3
early	down	0.5	1
early	down	0.33	1
early	down	0.88	1
early	up	0.83	1
early	up	1.0	1
early	down	1.0	1
early	down	0.31	1
early	up	0.6	1
early	up	0.375	2
early	up	0.66	2
early	down	1.0	1
early	up	1.0	1
early	up	0.83	1
early	down	1.0	1
early	up	0.51	1
early	up	0.33	1
early	down	1.0	1
early	up	0.2	1
early	down	0.33	1
early	up	0.906	5
early	down	0.85	1
early	down	0.83	1
early	down	1.0	1
