stage	type	level	num
4cell	down	1.0	1
4cell	down	0.38	1
4cell	down	0.37	1
4cell	up	0.6	2
4cell	up	0.18	1
4cell	up	0.54	1
4cell	up	1.0	1
4cell	down	1.0	1
4cell	up	1.0	1
4cell	down	1.0	1
4cell	down	0.47	1
4cell	down	1.0	1
4cell	down	0.57	1
4cell	down	2.66	4
4cell	up	1.0	1
4cell	down	0.42	1
4cell	up	1.68	3
4cell	down	0.42	1
4cell	up	1.58	4
4cell	up	0.62	1
4cell	up	0.62	1
4cell	down	1.0	1
4cell	down	1.47	2
4cell	up	0.25	1
4cell	down	0.43	1
4cell	up	0.67	1
4cell	up	0.81	1
4cell	down	1.0	1
4cell	up	1.0	1
4cell	up	1.16	2
4cell	up	1.63	4
4cell	down	0.29	1
4cell	up	0.83	1
4cell	down	0.18	1
4cell	up	0.57	1
4cell	up	1.31	3
4cell	down	0.8	1
4cell	up	0.81	1
4cell	down	0.75	1
4cell	down	1.0	1
4cell	up	0.69	2
4cell	down	0.77	1
4cell	down	0.86	1
4cell	down	1.18	2
4cell	down	1.0	1
4cell	up	2.0	2
4cell	up	0.64	1
4cell	down	0.7	1
4cell	up	0.5	1
4cell	down	0.45	1
4cell	up	0.86	1
4cell	up	0.42	1
4cell	up	0.5	1
4cell	up	0.7	1
4cell	down	0.29	1
4cell	down	0.5	1
4cell	up	0.67	1
4cell	up	0.93	1
4cell	up	1.69	3
4cell	down	0.87	1
4cell	down	0.73	2
4cell	down	0.75	1
4cell	up	0.67	1
4cell	up	0.5	1
4cell	down	1.31	2
4cell	down	0.87	1
4cell	up	1.0	1
4cell	down	0.38	1
4cell	down	0.52	1
4cell	up	0.29	1
4cell	down	1.0	1
4cell	up	0.23	1
4cell	up	0.5	1
4cell	down	0.51	1
4cell	up	1.56	2
4cell	up	0.33	1
4cell	down	2.26	3
4cell	up	0.83	1
4cell	up	2.0	2
4cell	down	1.67	2
4cell	down	0.67	1
4cell	down	2.16	3
4cell	down	1.34	2
4cell	up	1.0	1
4cell	down	1.53	2
4cell	up	0.5	1
4cell	down	0.76	1
4cell	down	0.5	1
4cell	down	0.5	1
4cell	down	0.67	1
4cell	down	0.44	1
4cell	up	1.5	2
4cell	down	1.0	1
4cell	down	1.0	1
4cell	down	0.17	1
4cell	down	0.74	1
4cell	up	1.83	2
4cell	up	0.66	2
4cell	down	2.58	3
4cell	down	0.62	1
4cell	down	0.91	2
4cell	down	1.0	1
4cell	up	2.17	3
4cell	up	1.0	1
4cell	down	1.19	2
4cell	down	0.33	1
4cell	down	3.2	4
4cell	down	2.0	2
4cell	down	1.91	3
4cell	up	0.75	1
4cell	up	1.71	2
4cell	up	0.5	1
4cell	down	0.67	1
4cell	down	1.17	2
4cell	up	1.11	2
4cell	down	2.0	2
4cell	up	0.67	1
4cell	up	0.75	1
4cell	down	0.4	1
4cell	up	0.75	1
4cell	up	2.64	4
4cell	up	1.64	2
4cell	down	0.26	1
4cell	up	2.63	4
4cell	up	0.72	2
4cell	down	0.83	1
4cell	up	0.75	1
4cell	up	0.67	1
4cell	down	0.79	1
4cell	down	0.33	1
4cell	down	0.5	1
4cell	down	1.63	3
4cell	up	1.0	1
4cell	down	2.64	6
4cell	down	2.48	4
4cell	down	0.75	1
4cell	down	0.98	2
4cell	down	0.67	1
4cell	down	1.96	3
4cell	down	0.39	1
4cell	up	0.67	1
4cell	down	1.11	2
4cell	down	1.27	3
4cell	down	0.57	1
4cell	down	0.86	1
4cell	down	0.46	1
4cell	down	1.63	2
4cell	down	0.5	1
4cell	down	1.0	1
4cell	up	0.67	1
4cell	up	0.45	1
4cell	down	0.92	2
4cell	up	0.83	1
4cell	down	0.66	2
4cell	down	1.0	1
4cell	up	0.46	1
4cell	down	0.94	1
4cell	up	1.62	2
4cell	up	0.88	1
4cell	up	0.33	1
4cell	up	0.2	1
4cell	up	0.19	1
4cell	up	0.33	1
4cell	down	1.6	2
4cell	down	1.0	1
4cell	up	0.83	1
4cell	up	1.18	2
4cell	up	0.5	1
4cell	down	2.29	3
4cell	down	1.0	1
4cell	down	0.82	1
4cell	down	0.73	1
4cell	down	0.27	1
4cell	down	1.0	2
4cell	up	0.79	1
4cell	down	0.5	1
4cell	down	0.7	1
4cell	down	0.53	1
4cell	down	2.78	4
4cell	up	0.5	1
4cell	down	1.0	1
4cell	up	0.62	1
4cell	up	0.33	1
4cell	up	1.0	1
4cell	down	0.34	1
4cell	down	2.19	3
4cell	up	1.0	1
4cell	up	2.2	4
4cell	up	0.5	1
4cell	down	0.33	2
4cell	down	0.67	1
4cell	down	0.59	1
4cell	down	1.25	2
4cell	down	1.51	2
4cell	down	1.0	1
4cell	down	0.67	1
4cell	down	1.33	2
4cell	down	0.62	1
4cell	up	1.0	1
4cell	down	1.59	2
4cell	up	1.0	1
4cell	up	0.14	1
4cell	up	1.5	2
4cell	up	0.4	1
4cell	down	0.15	1
4cell	up	2.32	3
4cell	up	0.9	1
4cell	up	2.0	2
4cell	up	0.75	1
4cell	down	0.25	1
4cell	down	1.18	2
4cell	up	0.25	1
4cell	down	0.43	1
4cell	up	2.05	4
4cell	up	0.29	1
4cell	up	1.0	1
4cell	down	0.75	1
4cell	down	2.85	5
4cell	down	0.8	1
4cell	down	0.6	1
4cell	down	0.47	1
4cell	up	0.79	1
4cell	up	0.44	1
4cell	up	1.0	1
4cell	down	2.0	2
4cell	up	1.53	2
4cell	up	0.33	1
4cell	up	1.0	1
4cell	down	2.5	3
4cell	up	1.0	1
4cell	up	1.61	2
4cell	down	1.85	3
4cell	down	0.28	1
4cell	down	1.0	1
4cell	down	0.4	1
4cell	down	0.25	1
4cell	down	0.67	1
4cell	down	1.0	1
4cell	up	1.0	1
4cell	down	1.77	2
4cell	up	0.69	1
4cell	up	1.0	1
4cell	up	1.81	3
4cell	down	0.81	1
4cell	up	0.55	1
4cell	down	0.25	1
4cell	up	0.6	1
4cell	up	0.34	1
4cell	down	1.32	2
4cell	down	0.36	2
4cell	down	1.5	2
4cell	up	1.0	1
4cell	up	0.53	1
4cell	up	0.46	1
4cell	up	1.0	1
4cell	up	0.5	1
4cell	up	1.0	1
4cell	up	0.5	1
4cell	up	3.93	7
4cell	up	0.62	1
4cell	up	0.83	1
4cell	down	2.26	4
4cell	down	0.33	1
4cell	up	1.0	1
4cell	down	1.75	2
4cell	down	0.33	1
4cell	up	0.62	1
4cell	down	1.8	2
4cell	down	0.83	1
4cell	up	0.44	1
4cell	up	0.44	2
4cell	down	1.0	1
4cell	up	0.67	1
4cell	up	0.51	1
4cell	down	2.5	3
4cell	up	1.0	1
4cell	up	0.75	1
4cell	up	2.23	4
4cell	down	0.33	1
4cell	up	0.58	1
4cell	down	2.47	3
4cell	up	0.25	1
4cell	up	1.72	2
4cell	up	5.07	8
4cell	down	0.75	1
4cell	down	1.32	2
4cell	up	1.5	2
4cell	down	0.92	1
4cell	down	0.63	2
4cell	down	0.67	1
4cell	up	0.29	1
4cell	up	1.42	2
4cell	up	1.65	2
4cell	down	1.69	2
4cell	down	2.1	3
4cell	down	0.44	1
4cell	up	0.62	1
4cell	down	1.0	1
4cell	up	0.75	1
4cell	down	1.15	2
4cell	down	0.88	1
4cell	up	1.0	2
4cell	up	2.21	3
4cell	down	1.0	1
4cell	up	0.75	1
4cell	up	0.5	1
4cell	up	1.01	2
4cell	down	0.5	1
4cell	down	0.67	1
4cell	up	0.6	1
4cell	down	0.2	1
4cell	down	4.71	6
4cell	up	0.7	2
4cell	down	1.4	2
4cell	down	1.0	1
4cell	down	0.4	1
4cell	down	1.0	1
4cell	down	0.25	1
4cell	up	1.0	1
4cell	up	0.67	1
4cell	down	1.5	2
4cell	down	0.75	1
4cell	up	0.67	1
4cell	up	0.89	2
4cell	up	0.71	1
4cell	down	0.48	2
4cell	down	1.0	1
4cell	down	3.0	3
4cell	down	1.29	2
4cell	up	1.0	1
4cell	down	1.55	2
4cell	down	0.62	2
4cell	down	2.5	4
4cell	down	1.74	2
4cell	up	6.13	7
4cell	down	0.67	1
4cell	up	0.57	1
4cell	down	0.83	1
4cell	up	0.67	1
4cell	up	0.61	1
4cell	up	0.75	1
4cell	down	0.77	1
4cell	down	1.75	2
4cell	down	1.0	1
4cell	down	2.63	4
4cell	down	0.5	1
4cell	down	0.83	1
4cell	down	1.0	1
4cell	down	0.67	1
4cell	down	1.0	1
4cell	up	0.45	1
4cell	down	0.67	1
4cell	down	0.41	1
4cell	up	3.05	5
4cell	down	0.67	1
4cell	down	1.8	3
4cell	up	0.37	1
4cell	up	0.34	1
4cell	up	1.0	1
4cell	up	0.89	2
4cell	up	0.33	1
4cell	up	0.39	1
4cell	up	0.84	2
4cell	up	1.13	2
4cell	up	1.0	1
4cell	down	3.62	5
4cell	up	1.0	1
4cell	down	0.83	1
4cell	up	1.4	2
4cell	up	0.75	1
4cell	up	0.43	1
4cell	up	1.45	3
4cell	down	0.81	1
4cell	down	1.0	1
4cell	down	1.47	2
4cell	down	2.75	3
4cell	down	1.0	1
4cell	down	0.88	1
4cell	up	1.0	1
4cell	up	0.34	1
4cell	down	2.67	3
4cell	down	0.66	1
4cell	down	1.07	2
4cell	down	1.69	2
4cell	down	0.67	1
4cell	up	1.0	1
4cell	down	0.62	1
4cell	up	1.0	1
4cell	up	0.11	1
4cell	down	1.62	2
4cell	up	1.51	3
4cell	up	0.5	1
4cell	up	0.5	1
4cell	up	2.4	4
8cell	down	1.0	1
8cell	up	2.0	2
8cell	down	1.67	2
8cell	down	1.83	2
8cell	up	3.07	4
8cell	down	0.75	1
8cell	down	0.5	1
8cell	up	0.85	1
8cell	up	1.72	3
8cell	down	1.67	2
8cell	up	1.0	1
8cell	up	1.0	2
8cell	up	1.0	1
8cell	up	0.83	1
8cell	up	0.5	1
8cell	up	0.75	1
8cell	down	0.83	1
8cell	up	0.83	1
8cell	down	1.0	1
8cell	down	2.13	4
8cell	down	0.81	1
8cell	down	1.51	2
8cell	down	2.09	3
8cell	down	3.38	4
8cell	down	2.83	4
8cell	up	0.84	2
8cell	up	1.0	1
8cell	up	0.42	1
8cell	up	0.33	1
8cell	down	0.75	1
8cell	up	1.0	1
8cell	down	0.5	1
8cell	down	1.0	1
8cell	up	0.67	1
8cell	up	0.45	1
8cell	down	0.5	1
8cell	up	1.25	2
8cell	up	1.5	2
8cell	up	1.0	1
8cell	down	1.5	2
8cell	up	2.2	3
8cell	down	1.0	1
8cell	down	2.37	3
8cell	down	0.64	1
8cell	up	0.77	1
8cell	up	0.86	2
8cell	down	1.0	1
8cell	down	0.86	1
8cell	up	0.81	1
8cell	down	0.83	1
8cell	down	0.64	1
8cell	down	1.0	1
8cell	up	0.85	1
8cell	down	1.67	2
8cell	down	0.5	1
8cell	up	0.29	1
8cell	up	1.0	1
8cell	up	1.5	2
8cell	down	1.0	2
8cell	down	0.79	2
8cell	down	1.34	2
8cell	up	0.4	1
8cell	down	2.31	3
8cell	down	0.46	2
8cell	up	0.5	1
8cell	up	0.5	1
8cell	up	0.75	1
8cell	up	1.0	1
8cell	up	4.51	5
8cell	up	1.72	3
8cell	down	0.48	1
8cell	up	0.67	1
8cell	down	0.67	1
8cell	up	2.0	2
8cell	up	0.67	1
8cell	up	1.5	2
8cell	down	1.5	2
8cell	up	0.5	1
8cell	down	5.11	7
8cell	down	1.0	1
8cell	up	0.44	1
8cell	down	2.0	2
8cell	down	1.0	1
8cell	down	2.25	3
8cell	up	0.35	1
8cell	up	2.3	3
8cell	down	0.5	1
8cell	up	0.67	1
8cell	up	0.15	1
8cell	up	0.67	1
8cell	up	1.0	1
8cell	up	0.67	1
8cell	up	0.07	1
8cell	down	0.7	1
8cell	down	1.86	3
8cell	up	0.85	1
8cell	up	0.67	1
8cell	up	1.0	1
8cell	down	1.34	2
8cell	down	2.02	3
8cell	down	1.0	1
8cell	up	1.24	2
8cell	down	1.7	2
8cell	down	0.58	1
8cell	down	2.83	5
8cell	up	0.67	1
8cell	down	0.5	1
8cell	down	0.42	1
8cell	up	0.33	1
8cell	up	1.0	1
8cell	up	0.8	1
8cell	up	0.5	1
8cell	down	0.67	1
8cell	up	0.34	1
8cell	down	0.5	1
8cell	down	0.69	1
8cell	down	0.71	1
8cell	up	0.5	1
8cell	down	3.25	4
8cell	down	1.0	2
8cell	down	0.4	1
8cell	down	0.22	1
8cell	down	1.0	1
8cell	up	0.83	1
8cell	up	1.0	1
8cell	up	1.0	1
8cell	up	1.25	2
8cell	down	0.42	1
8cell	up	1.0	1
8cell	down	1.0	1
8cell	down	0.67	1
8cell	down	1.33	2
8cell	up	1.0	1
8cell	up	0.5	1
8cell	down	0.2	1
8cell	up	0.78	2
8cell	up	0.88	1
8cell	down	2.58	3
8cell	up	1.97	4
8cell	up	0.8	1
8cell	up	1.1	2
8cell	up	1.0	1
8cell	down	0.92	1
8cell	up	2.31	3
8cell	down	0.37	1
8cell	down	1.41	2
8cell	up	0.67	1
8cell	down	0.75	1
8cell	up	0.33	1
8cell	down	0.82	1
8cell	up	0.52	1
8cell	up	0.67	1
8cell	down	0.48	1
8cell	up	0.5	1
8cell	down	1.33	2
8cell	down	1.0	1
8cell	up	0.6	1
8cell	down	2.83	3
8cell	up	0.91	1
8cell	down	1.0	1
8cell	up	0.33	1
8cell	down	0.91	2
8cell	up	0.33	1
8cell	down	1.0	1
8cell	up	0.75	1
8cell	up	0.79	1
8cell	down	0.67	1
8cell	down	2.0	3
8cell	down	0.29	1
8cell	up	0.87	1
8cell	up	0.58	1
8cell	down	0.33	1
8cell	up	0.84	1
8cell	down	0.67	1
8cell	down	1.0	1
8cell	down	1.08	2
8cell	up	1.67	2
8cell	up	0.53	1
8cell	up	1.0	1
8cell	up	0.42	1
8cell	down	0.67	1
8cell	down	1.67	2
8cell	up	0.79	2
8cell	up	0.67	1
8cell	up	1.0	1
8cell	down	0.75	1
8cell	up	0.86	1
8cell	up	0.83	1
8cell	down	0.37	1
8cell	down	0.55	1
8cell	down	0.68	1
8cell	up	0.37	1
8cell	down	1.0	1
8cell	down	0.5	1
8cell	down	1.49	2
8cell	down	0.67	1
8cell	down	0.56	1
8cell	down	0.75	1
8cell	down	0.5	1
8cell	up	0.45	1
8cell	up	0.86	1
8cell	down	0.62	2
8cell	down	1.0	1
8cell	up	0.58	1
8cell	down	0.5	1
8cell	down	0.67	1
8cell	up	0.33	1
8cell	up	0.67	1
8cell	down	1.75	2
8cell	down	0.61	1
8cell	down	0.6	1
8cell	down	0.33	1
8cell	up	0.39	1
8cell	down	0.71	1
8cell	up	1.45	2
8cell	up	1.9	2
8cell	up	1.58	2
8cell	down	2.0	3
8cell	up	1.0	1
8cell	down	1.8	4
8cell	up	1.22	2
8cell	down	1.0	1
8cell	down	1.45	3
8cell	down	1.2	2
8cell	down	0.5	1
8cell	down	0.67	1
8cell	down	0.49	1
8cell	up	1.34	2
8cell	down	1.87	3
8cell	up	0.38	1
8cell	up	1.0	1
8cell	down	1.0	1
8cell	up	0.75	1
8cell	up	0.85	1
8cell	down	0.67	1
8cell	down	0.54	1
8cell	down	0.5	1
8cell	down	1.42	2
8cell	down	2.0	2
8cell	down	2.4	3
8cell	up	1.0	1
8cell	up	1.0	1
8cell	up	0.45	1
8cell	down	0.87	2
8cell	down	2.0	2
8cell	down	2.85	4
8cell	up	1.33	2
8cell	down	0.5	1
8cell	up	1.08	2
8cell	up	1.0	1
8cell	down	0.75	1
8cell	down	0.13	1
8cell	up	0.68	1
8cell	down	0.67	1
8cell	up	0.67	1
8cell	down	0.17	1
8cell	up	0.72	1
8cell	down	0.42	1
8cell	up	1.83	2
8cell	down	0.83	1
8cell	down	0.81	1
8cell	up	1.0	1
8cell	up	2.58	4
8cell	down	1.41	2
8cell	up	1.0	1
8cell	down	0.33	1
8cell	up	0.55	1
8cell	down	0.4	1
8cell	down	2.09	4
8cell	down	0.93	2
8cell	up	1.0	1
8cell	down	0.25	1
8cell	down	1.5	2
8cell	down	0.5	1
8cell	up	0.67	1
8cell	down	0.25	1
8cell	up	1.0	1
8cell	down	1.4	2
8cell	up	0.75	1
8cell	down	0.82	1
8cell	down	1.0	1
8cell	down	0.5	1
8cell	up	1.79	2
8cell	down	0.75	1
8cell	down	0.4	1
8cell	down	1.55	2
8cell	down	2.0	2
8cell	down	1.83	2
8cell	down	1.0	1
8cell	down	0.84	1
8cell	up	0.75	1
8cell	up	1.33	3
8cell	down	0.23	1
8cell	up	1.0	1
8cell	up	1.67	2
8cell	up	0.5	1
8cell	down	0.42	1
8cell	up	1.0	1
8cell	up	1.32	2
8cell	up	1.37	2
8cell	down	0.83	1
8cell	up	2.0	2
8cell	up	1.8	3
8cell	down	1.41	3
8cell	down	1.0	2
8cell	down	0.22	1
8cell	down	0.5	1
8cell	up	0.67	1
8cell	down	1.0	2
8cell	down	1.0	1
8cell	down	1.5	2
8cell	up	0.48	1
8cell	up	0.77	2
8cell	down	1.62	2
8cell	down	2.03	3
8cell	down	0.34	1
8cell	up	0.4	1
8cell	up	2.0	2
8cell	up	1.0	1
8cell	up	3.41	6
8cell	up	0.75	1
8cell	down	0.67	1
8cell	down	2.0	2
8cell	down	1.0	1
8cell	down	1.0	1
8cell	down	0.64	1
8cell	down	1.0	1
8cell	down	0.25	1
8cell	up	1.58	4
8cell	up	0.83	1
8cell	up	0.34	1
8cell	down	0.83	1
8cell	up	1.67	2
8cell	down	0.67	1
8cell	up	1.44	2
8cell	down	1.71	3
8cell	down	0.4	1
8cell	down	1.03	2
8cell	up	0.4	1
8cell	up	1.0	1
8cell	down	1.0	1
8cell	down	1.0	1
8cell	up	1.0	1
8cell	up	0.33	1
8cell	down	1.85	2
8cell	down	0.83	1
8cell	up	0.5	1
8cell	up	2.14	3
8cell	down	0.37	1
8cell	up	1.0	1
8cell	up	0.33	1
8cell	down	0.83	2
8cell	up	1.0	1
8cell	up	0.5	1
8cell	down	0.72	1
8cell	down	1.0	1
8cell	down	0.75	1
8cell	up	0.5	1
8cell	up	0.33	1
8cell	down	1.0	1
8cell	up	0.8	1
8cell	up	1.0	1
8cell	down	1.36	2
8cell	up	0.62	1
8cell	down	0.24	1
8cell	down	0.67	1
8cell	down	1.0	2
8cell	up	0.5	1
8cell	down	0.58	1
8cell	up	1.0	1
8cell	down	0.5	1
8cell	up	1.33	2
8cell	down	0.33	1
8cell	down	0.33	1
8cell	up	0.42	1
8cell	down	0.62	1
8cell	up	1.0	1
8cell	down	0.58	1
8cell	down	1.0	1
8cell	down	0.84	1
8cell	down	0.86	1
8cell	down	1.36	2
8cell	down	1.0	1
8cell	down	0.67	1
8cell	down	3.0	3
8cell	down	1.0	1
8cell	down	0.25	1
8cell	down	0.75	1
8cell	down	0.78	2
8cell	down	0.75	1
8cell	down	0.67	1
8cell	down	1.0	1
8cell	up	1.75	2
8cell	up	1.0	1
8cell	down	0.5	1
8cell	up	0.4	1
8cell	down	1.7	2
8cell	down	0.67	1
8cell	up	1.0	1
8cell	down	0.67	1
8cell	up	1.0	1
8cell	down	1.0	1
8cell	down	1.0	1
8cell	up	0.5	1
8cell	up	1.0	1
8cell	up	0.69	2
8cell	up	2.33	4
8cell	down	1.0	1
8cell	down	2.29	3
8cell	down	2.0	2
8cell	up	0.5	1
8cell	down	0.5	1
8cell	down	1.0	1
8cell	down	4.06	6
8cell	down	0.5	1
8cell	down	0.83	1
8cell	up	0.5	1
8cell	down	0.67	1
8cell	down	1.26	2
8cell	up	0.42	1
8cell	down	1.0	1
8cell	down	1.0	1
8cell	down	0.67	1
8cell	down	1.67	2
8cell	down	0.67	1
8cell	down	1.2	2
8cell	down	3.0	3
8cell	up	0.4	1
8cell	up	1.0	1
8cell	down	0.83	1
8cell	up	0.83	1
8cell	up	1.55	2
8cell	down	0.33	1
8cell	down	0.22	1
8cell	down	1.17	2
8cell	down	1.67	2
8cell	up	0.31	1
8cell	down	1.0	1
8cell	up	1.5	2
8cell	down	0.86	1
8cell	down	0.47	1
8cell	down	1.0	1
8cell	down	1.83	2
8cell	up	0.53	1
8cell	up	0.83	1
8cell	down	0.24	1
8cell	down	0.83	1
8cell	down	0.82	1
8cell	up	1.5	2
8cell	up	0.77	1
8cell	up	2.07	3
8cell	down	1.0	1
8cell	down	1.0	1
8cell	down	1.0	1
8cell	up	0.58	1
8cell	down	0.67	1
8cell	up	1.0	1
8cell	up	0.22	1
8cell	down	1.0	1
8cell	up	0.31	1
8cell	up	0.67	1
8cell	down	0.97	2
8cell	up	0.33	1
8cell	up	0.33	1
8cell	up	0.5	1
8cell	down	1.0	1
8cell	up	1.0	1
8cell	up	0.86	1
8cell	down	1.34	2
8cell	down	0.47	1
8cell	down	0.75	1
8cell	down	1.19	2
8cell	down	2.21	4
8cell	up	0.75	1
8cell	down	0.7	1
8cell	up	0.81	1
8cell	up	0.5	1
8cell	up	0.25	1
8cell	down	0.67	1
8cell	down	0.85	1
8cell	down	0.83	1
8cell	down	1.0	1
8cell	down	0.52	1
8cell	down	6.89	10
8cell	up	0.67	1
8cell	down	1.0	1
8cell	down	0.5	1
8cell	up	0.53	1
8cell	up	1.0	1
8cell	down	3.51	5
8cell	down	1.0	1
8cell	up	1.0	1
8cell	up	0.5	1
8cell	down	1.89	2
8cell	down	0.91	1
8cell	down	0.42	1
8cell	up	1.55	2
8cell	down	0.53	1
8cell	down	2.0	2
8cell	up	1.17	2
8cell	up	0.2	1
8cell	down	0.28	1
8cell	up	0.78	1
8cell	down	0.67	1
8cell	up	0.5	1
8cell	up	0.86	1
8cell	down	0.27	1
8cell	down	1.0	1
8cell	down	1.67	2
8cell	down	0.5	1
8cell	down	0.86	1
8cell	up	0.5	1
8cell	up	0.35	1
8cell	up	2.0	2
8cell	down	0.5	1
8cell	down	0.5	1
8cell	down	0.83	1
8cell	down	0.9	1
8cell	up	0.5	1
8cell	down	1.5	2
8cell	up	4.83	5
8cell	down	1.0	1
8cell	down	2.0	2
8cell	up	1.0	1
8cell	down	1.32	2
8cell	up	0.39	1
8cell	up	1.0	1
8cell	down	1.0	1
8cell	down	0.5	1
8cell	up	1.0	1
8cell	down	0.83	1
8cell	up	0.5	1
8cell	down	0.67	1
8cell	up	0.33	1
8cell	down	1.01	2
8cell	down	0.67	1
8cell	up	0.6	1
8cell	up	1.0	1
8cell	up	0.5	1
8cell	down	0.75	1
8cell	up	1.8	2
8cell	up	2.83	3
8cell	up	0.77	1
8cell	down	2.34	3
8cell	up	2.0	2
8cell	down	1.0	1
8cell	up	0.5	1
8cell	up	1.29	2
8cell	up	1.0	1
8cell	down	1.0	1
8cell	down	0.86	1
8cell	down	1.0	1
8cell	up	1.0	1
8cell	down	2.0	2
8cell	up	0.5	1
8cell	down	0.44	1
8cell	up	1.0	1
8cell	down	1.67	2
8cell	down	1.17	3
8cell	up	0.5	1
8cell	up	0.75	1
8cell	up	1.0	1
8cell	up	0.83	1
8cell	up	0.75	1
8cell	down	1.0	1
8cell	down	1.38	2
8cell	down	1.0	1
8cell	down	0.51	1
8cell	up	1.0	1
8cell	up	1.0	1
8cell	down	1.25	2
8cell	down	0.5	1
8cell	up	1.09	2
8cell	up	0.4	1
8cell	up	0.33	1
8cell	down	0.4	1
8cell	up	0.83	1
8cell	up	0.83	1
8cell	up	0.39	1
8cell	down	0.27	1
8cell	down	1.29	2
8cell	up	0.29	1
8cell	up	0.83	1
8cell	up	1.0	2
8cell	down	1.0	1
8cell	down	1.0	1
8cell	down	0.67	1
8cell	down	0.5	1
8cell	down	0.27	1
8cell	up	0.75	1
8cell	down	1.0	1
8cell	down	0.64	1
8cell	down	0.27	1
8cell	up	0.67	1
8cell	up	1.5	2
8cell	down	0.75	1
8cell	down	1.0	1
8cell	up	1.0	1
8cell	down	0.37	1
8cell	up	6.6	8
8cell	up	0.87	1
8cell	down	0.67	1
8cell	down	1.0	1
8cell	down	3.71	4
8cell	up	0.5	1
8cell	down	1.67	2
8cell	up	2.0	2
8cell	down	0.35	1
8cell	down	0.68	1
8cell	up	0.67	1
8cell	up	2.39	3
8cell	down	6.37	9
8cell	up	3.67	4
8cell	up	0.58	1
8cell	up	0.78	1
8cell	up	1.0	1
8cell	down	0.77	1
8cell	down	1.0	1
8cell	up	0.5	1
8cell	down	0.89	2
8cell	down	1.0	1
8cell	up	1.67	2
8cell	up	1.17	2
8cell	down	0.58	1
8cell	up	1.83	2
8cell	down	0.16	1
8cell	down	1.0	1
8cell	down	1.0	1
8cell	down	1.0	1
8cell	down	0.57	2
8cell	up	3.15	4
8cell	up	0.36	1
8cell	up	1.0	1
8cell	down	0.39	1
8cell	up	1.72	2
8cell	up	0.75	1
8cell	up	2.0	2
8cell	down	0.5	1
8cell	up	1.0	1
8cell	down	0.32	1
8cell	up	0.5	1
8cell	up	0.64	1
8cell	down	0.98	2
8cell	down	2.57	3
8cell	up	2.32	3
8cell	down	0.66	1
8cell	up	0.58	1
8cell	down	0.33	1
8cell	down	0.89	1
8cell	down	0.5	1
8cell	up	1.75	3
8cell	down	0.87	1
8cell	down	1.0	1
8cell	down	2.46	4
8cell	down	0.5	1
8cell	down	0.62	1
8cell	down	0.79	1
8cell	down	1.67	2
8cell	down	2.14	3
8cell	down	0.5	1
8cell	down	1.0	1
8cell	down	0.42	1
8cell	down	0.58	1
8cell	down	0.83	1
8cell	up	0.45	1
8cell	down	3.25	5
8cell	down	0.58	1
8cell	up	2.61	3
8cell	up	0.67	1
8cell	down	1.05	2
8cell	down	2.0	2
8cell	up	0.67	1
8cell	down	1.0	1
8cell	down	2.34	3
8cell	down	0.58	1
8cell	up	0.67	1
8cell	down	1.0	1
8cell	down	2.25	3
8cell	up	0.83	1
8cell	up	1.66	2
8cell	down	1.91	3
8cell	up	0.75	1
8cell	up	1.0	1
8cell	down	0.37	1
8cell	down	2.01	3
8cell	down	1.0	1
8cell	down	0.09	1
8cell	up	0.7	1
8cell	down	0.75	1
8cell	up	1.32	2
8cell	up	0.62	2
8cell	up	1.33	2
8cell	up	0.51	1
8cell	down	0.45	1
8cell	down	0.67	1
8cell	down	0.5	1
8cell	down	2.0	2
8cell	down	0.5	1
8cell	down	1.0	1
8cell	up	0.5	1
8cell	down	0.34	1
8cell	up	1.0	1
8cell	up	0.97	1
8cell	up	0.49	1
8cell	down	0.75	1
8cell	down	0.5	1
8cell	down	1.0	1
8cell	up	0.4	1
8cell	up	1.78	2
8cell	up	0.79	1
8cell	up	1.09	2
8cell	down	1.0	1
8cell	down	0.25	1
8cell	up	0.9	1
8cell	up	1.83	2
8cell	down	0.86	1
8cell	down	2.51	3
8cell	down	3.31	5
8cell	up	1.0	1
8cell	down	1.17	3
8cell	down	1.91	3
8cell	down	3.35	6
8cell	down	1.81	3
8cell	down	0.81	2
8cell	down	0.87	1
8cell	down	0.67	1
8cell	down	0.52	1
8cell	down	0.29	1
8cell	up	0.6	1
8cell	up	1.59	3
8cell	down	0.5	1
8cell	up	0.98	2
8cell	up	0.24	1
8cell	up	0.14	1
8cell	up	0.66	2
8cell	down	1.0	1
8cell	up	0.49	1
8cell	up	1.64	2
8cell	down	0.25	1
8cell	up	1.0	1
8cell	down	0.76	1
8cell	up	0.29	1
8cell	up	1.0	1
8cell	down	1.0	1
8cell	up	0.76	1
8cell	up	0.91	2
8cell	up	1.67	2
8cell	up	2.33	3
8cell	up	4.04	5
8cell	down	0.67	1
8cell	up	1.0	1
8cell	up	0.81	1
8cell	up	1.0	1
8cell	down	0.67	1
8cell	down	1.0	1
8cell	up	0.83	1
8cell	down	0.66	1
8cell	up	0.81	1
8cell	up	1.0	1
8cell	down	0.83	1
8cell	down	1.17	2
8cell	down	1.0	1
8cell	up	3.41	4
8cell	down	1.0	1
8cell	up	1.4	2
8cell	up	1.5	2
8cell	up	1.51	2
8cell	up	1.0	1
8cell	down	1.75	3
8cell	up	0.66	2
8cell	up	0.67	1
